mode,dataset,k,algo,algo_display,step,score,score_raw,json_path,source
k,aime25x8,1,ver_rule_grpo_nocurl_Qwen2.5-math-7B,FFT,300,13.5,13.5,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/ver_rule_grpo_Qwen2.5-math-7B/ver_rule_grpo_nocurl_Qwen2.5-math-7B__global_step_300/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,8,ver_rule_grpo_nocurl_Qwen2.5-math-7B,FFT,300,28.7,28.7,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/ver_rule_grpo_Qwen2.5-math-7B/ver_rule_grpo_nocurl_Qwen2.5-math-7B__global_step_300/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,1,Qwen2.5-math-7B_opra_opra,RCA (Ours),100,13.8,13.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_opra_opra/Qwen2.5-math-7B_opra_opra__global_step_100/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,8,Qwen2.5-math-7B_opra_opra,RCA (Ours),100,30.2,30.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_opra_opra/Qwen2.5-math-7B_opra_opra__global_step_100/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,16,Qwen2.5-math-7B_opra_opra,RCA (Ours),100,35.9,35.9,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_opra_opra/Qwen2.5-math-7B_opra_opra__global_step_100/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,32,Qwen2.5-math-7B_opra_opra,RCA (Ours),100,42.0,42.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_opra_opra/Qwen2.5-math-7B_opra_opra__global_step_100/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,64,Qwen2.5-math-7B_opra_opra,RCA (Ours),100,48.0,48.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_opra_opra/Qwen2.5-math-7B_opra_opra__global_step_100/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,128,Qwen2.5-math-7B_opra_opra,RCA (Ours),100,54.2,54.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_opra_opra/Qwen2.5-math-7B_opra_opra__global_step_100/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,1,Qwen2.5-math-7B_rslora,RSLoRA,300,12.7,12.7,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_rslora/Qwen2.5-math-7B_rslora__global_step_300/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,8,Qwen2.5-math-7B_rslora,RSLoRA,300,26.0,26.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_rslora/Qwen2.5-math-7B_rslora__global_step_300/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,16,Qwen2.5-math-7B_rslora,RSLoRA,300,30.8,30.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_rslora/Qwen2.5-math-7B_rslora__global_step_300/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,32,Qwen2.5-math-7B_rslora,RSLoRA,300,36.5,36.5,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_rslora/Qwen2.5-math-7B_rslora__global_step_300/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,64,Qwen2.5-math-7B_rslora,RSLoRA,300,43.0,43.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_rslora/Qwen2.5-math-7B_rslora__global_step_300/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,128,Qwen2.5-math-7B_rslora,RSLoRA,300,49.6,49.6,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_rslora/Qwen2.5-math-7B_rslora__global_step_300/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,1,Qwen2.5-math-7B_adalora,AdaLoRA,300,8.6,8.6,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_adalora/Qwen2.5-math-7B_adalora__global_step_300/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,8,Qwen2.5-math-7B_adalora,AdaLoRA,300,23.7,23.7,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_adalora/Qwen2.5-math-7B_adalora__global_step_300/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,16,Qwen2.5-math-7B_adalora,AdaLoRA,300,29.2,29.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_adalora/Qwen2.5-math-7B_adalora__global_step_300/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,32,Qwen2.5-math-7B_adalora,AdaLoRA,300,34.9,34.9,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_adalora/Qwen2.5-math-7B_adalora__global_step_300/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,64,Qwen2.5-math-7B_adalora,AdaLoRA,300,41.1,41.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_adalora/Qwen2.5-math-7B_adalora__global_step_300/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,128,Qwen2.5-math-7B_adalora,AdaLoRA,300,47.9,47.9,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_adalora/Qwen2.5-math-7B_adalora__global_step_300/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,1,Qwen2.5-math-7B_olora,OLoRA,200,0.1,0.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_olora/Qwen2.5-math-7B_olora__global_step_200/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,8,Qwen2.5-math-7B_olora,OLoRA,200,0.4,0.4,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_olora/Qwen2.5-math-7B_olora__global_step_200/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,16,Qwen2.5-math-7B_olora,OLoRA,200,0.7,0.7,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_olora/Qwen2.5-math-7B_olora__global_step_200/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,32,Qwen2.5-math-7B_olora,OLoRA,200,1.3,1.3,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_olora/Qwen2.5-math-7B_olora__global_step_200/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,64,Qwen2.5-math-7B_olora,OLoRA,200,2.1,2.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_olora/Qwen2.5-math-7B_olora__global_step_200/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime25x8,128,Qwen2.5-math-7B_olora,OLoRA,200,2.9,2.9,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_olora/Qwen2.5-math-7B_olora__global_step_200/g1/aime25x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,1,Base Model,Base Model,-1,12.7,12.7,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-7B/g1/aime24x8/test_qwen25-math-cot_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,8,Base Model,Base Model,-1,36.2,36.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/base__Qwen2.5-math-7B/g1/aime24x8/test_qwen25-math-cot_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,1,Qwen2.5-math-7B_vanilla,LoRA,300,31.6,31.6,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_vanilla/Qwen2.5-math-7B_vanilla__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,8,Qwen2.5-math-7B_vanilla,LoRA,300,49.8,49.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_vanilla/Qwen2.5-math-7B_vanilla__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,16,Qwen2.5-math-7B_vanilla,LoRA,300,55.1,55.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_vanilla/Qwen2.5-math-7B_vanilla__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,32,Qwen2.5-math-7B_vanilla,LoRA,300,59.9,59.9,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_vanilla/Qwen2.5-math-7B_vanilla__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,64,Qwen2.5-math-7B_vanilla,LoRA,300,63.8,63.8,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_vanilla/Qwen2.5-math-7B_vanilla__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,128,Qwen2.5-math-7B_vanilla,LoRA,300,67.5,67.5,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_vanilla/Qwen2.5-math-7B_vanilla__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,1,ver_rule_grpo_nocurl_Qwen2.5-math-7B,FFT,300,29.2,29.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/ver_rule_grpo_Qwen2.5-math-7B/ver_rule_grpo_nocurl_Qwen2.5-math-7B__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,8,ver_rule_grpo_nocurl_Qwen2.5-math-7B,FFT,300,50.0,50.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/ver_rule_grpo_Qwen2.5-math-7B/ver_rule_grpo_nocurl_Qwen2.5-math-7B__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,1,Qwen2.5-math-7B_opra_opra,RCA (Ours),300,30.1,30.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_opra_opra/Qwen2.5-math-7B_opra_opra__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,8,Qwen2.5-math-7B_opra_opra,RCA (Ours),100,51.4,51.4,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_opra_opra/Qwen2.5-math-7B_opra_opra__global_step_100/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,16,Qwen2.5-math-7B_opra_opra,RCA (Ours),100,56.7,56.7,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_opra_opra/Qwen2.5-math-7B_opra_opra__global_step_100/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,32,Qwen2.5-math-7B_opra_opra,RCA (Ours),100,61.9,61.9,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_opra_opra/Qwen2.5-math-7B_opra_opra__global_step_100/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,64,Qwen2.5-math-7B_opra_opra,RCA (Ours),100,67.2,67.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_opra_opra/Qwen2.5-math-7B_opra_opra__global_step_100/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,128,Qwen2.5-math-7B_opra_opra,RCA (Ours),100,73.3,73.3,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_opra_opra/Qwen2.5-math-7B_opra_opra__global_step_100/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,1,Qwen2.5-math-7B_rslora,RSLoRA,300,29.0,29.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_rslora/Qwen2.5-math-7B_rslora__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,8,Qwen2.5-math-7B_rslora,RSLoRA,300,48.2,48.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_rslora/Qwen2.5-math-7B_rslora__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,16,Qwen2.5-math-7B_rslora,RSLoRA,300,53.9,53.9,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_rslora/Qwen2.5-math-7B_rslora__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,32,Qwen2.5-math-7B_rslora,RSLoRA,300,59.5,59.5,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_rslora/Qwen2.5-math-7B_rslora__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,64,Qwen2.5-math-7B_rslora,RSLoRA,300,65.2,65.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_rslora/Qwen2.5-math-7B_rslora__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,128,Qwen2.5-math-7B_rslora,RSLoRA,300,72.1,72.1,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_rslora/Qwen2.5-math-7B_rslora__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,1,Qwen2.5-math-7B_adalora,AdaLoRA,300,20.0,20.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_adalora/Qwen2.5-math-7B_adalora__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,8,Qwen2.5-math-7B_adalora,AdaLoRA,300,45.4,45.4,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_adalora/Qwen2.5-math-7B_adalora__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,16,Qwen2.5-math-7B_adalora,AdaLoRA,300,51.0,51.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_adalora/Qwen2.5-math-7B_adalora__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,32,Qwen2.5-math-7B_adalora,AdaLoRA,300,55.9,55.9,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_adalora/Qwen2.5-math-7B_adalora__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,64,Qwen2.5-math-7B_adalora,AdaLoRA,300,61.0,61.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_adalora/Qwen2.5-math-7B_adalora__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,128,Qwen2.5-math-7B_adalora,AdaLoRA,300,66.2,66.2,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_adalora/Qwen2.5-math-7B_adalora__global_step_300/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,1,Qwen2.5-math-7B_olora,OLoRA,200,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_olora/Qwen2.5-math-7B_olora__global_step_200/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,8,Qwen2.5-math-7B_olora,OLoRA,200,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_olora/Qwen2.5-math-7B_olora__global_step_200/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,16,Qwen2.5-math-7B_olora,OLoRA,200,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_olora/Qwen2.5-math-7B_olora__global_step_200/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,32,Qwen2.5-math-7B_olora,OLoRA,200,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_olora/Qwen2.5-math-7B_olora__global_step_200/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,64,Qwen2.5-math-7B_olora,OLoRA,200,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_olora/Qwen2.5-math-7B_olora__global_step_200/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,aime24x8,128,Qwen2.5-math-7B_olora,OLoRA,200,0.0,0.0,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_olora/Qwen2.5-math-7B_olora__global_step_200/g1/aime24x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,1,Qwen2.5-math-7B_pissa,PiSSA,300,1.5,1.5,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_pissa/Qwen2.5-math-7B_pissa__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,8,Qwen2.5-math-7B_pissa,PiSSA,300,9.6,9.6,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_pissa/Qwen2.5-math-7B_pissa__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,16,Qwen2.5-math-7B_pissa,PiSSA,300,15.5,15.5,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_pissa/Qwen2.5-math-7B_pissa__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
k,amc23x8,32,Qwen2.5-math-7B_pissa,PiSSA,300,22.3,22.3,/home/caixq/project/LLM_EVAL/eval_results/OPRA-LoRA_think-boxed/json/Qwen2_5_math_7B_pissa/Qwen2.5-math-7B_pissa__global_step_300/g1/amc23x8/test_think-boxed_-1_seed0_t0.6_s0_e-1_think-boxed_metrics.json,eval_root
